0	1581.03
5.0171e-06	1581.03
6.68943e-06	1581.03
8.91917e-06	1581.03
1.18922e-05	1581.03
1.58563e-05	1581.03
2.11414e-05	1581.03
2.81895e-05	1581.03
3.75857e-05	1581.03
5.0114e-05	1581.03
6.68183e-05	1581.03
8.90917e-05	1581.03
0.000118792	1581.03
0.000158383	1581.03
0.000211184	1581.03
0.000281575	1581.03
0.000375427	1581.03
0.00050057	1581.03
0.000667433	1581.03
0.000889907	1581.03
0.00118652	1581.03
0.00158203	1581.03
0.00210944	1581.03
0.00281255	1581.03
0.00375007	1581.03
0.0050001	1581.03
0.0100002	1581.03
0.0150003	1581.03
0.0200004	1581.03
0.0250005	1581.03
0.0300006	1581.03
0.0400008	1581.03
0.050001	1581.03
0.0600012	1581.03
0.0700013	1581.03
0.0800015	1581.03
0.100002	1581.03
0.125002	1581.03
0.150003	1581.03
0.175003	1581.03
0.200004	1581.03
0.225004	1581.03
0.250005	1581.03
0.300006	1581.03
0.350007	1581.03
0.400008	1581.03
0.450009	1581.03
0.50001	1581.03
0.550011	1581.03
0.600012	1581.03
0.650013	1581.03
0.700013	1581.03
0.750014	1581.03
0.800015	1581.03
0.850016	1581.03
0.900017	1581.03
0.950018	1581.03
1.00002	1581.03
1.05002	1581.03
1.10002	1581.03
1.15002	1581.03
1.20002	1581.03
1.25002	1581.03
1.30003	1581.03
1.35003	1581.03
1.40003	1581.03
1.45003	1581.03
1.50003	1581.03
1.55003	1581.03
1.60003	1581.03
1.65003	1581.03
1.70003	1581.03
1.75003	1581.03
1.80003	1581.03
1.85004	1581.03
1.90004	1581.03
1.95004	1581.03
2.00004	1581.03
2.05004	1581.03
2.10004	1581.03
2.15004	1581.03
2.20004	1581.03
2.25004	1581.03
2.30004	1581.03
2.35005	1581.03
2.40005	1581.03
2.45005	1581.03
2.50005	1581.03
2.55005	1581.03
2.60005	1581.03
2.65005	1581.03
2.71275	1581.03
2.77005	1581.03
2.83005	1581.03
2.90006	1581.03
2.96006	1581.03
3.03006	1581.03
3.11006	1581.03
3.18006	1581.03
3.26006	1581.03
3.34006	1581.03
3.43007	1581.03
3.52007	1581.03
3.61007	1581.03
3.71007	1581.03
3.81007	1581.03
3.92008	1581.03
4.03008	1581.03
4.14008	1581.03
4.26008	1581.03
4.39008	1581.03
4.52009	1581.03
4.65009	1581.03
4.80009	1581.03
4.9401	1581.03
5.1001	1581.03
5.2601	1581.03
5.4256	1581.03
5.60011	1581.03
5.70011	1581.03
5.97012	1581.03
6.17012	1581.03
6.37012	1581.03
6.59013	1581.03
6.81013	1581.03
7.04014	1581.03
7.29014	1581.03
7.54015	1581.03
7.81015	1581.03
7.90015	1581.03
8.00015	1581.03
8.10296	1581.03
8.20016	1581.03
8.28016	1581.03
8.37016	1581.03
8.67017	1581.03
8.98017	1581.03
9.30018	1581.03
9.64019	1581.03
10.0002	1581.03
10.4002	1581.03
10.8152	1581.03
11.1602	1581.03
11.5702	1581.03
12.0002	1581.03
12.4602	1581.03
12.9803	1581.03
13.5283	1581.03
13.9403	1581.03
14.4803	1581.03
15.0303	1581.03
15.6203	1581.03
16.2063	1581.03
16.4033	1581.03
16.8003	1581.03
17.0003	1581.03
17.5003	1581.03
18.2004	1581.03
18.9204	1581.03
19.4004	1581.03
19.9504	1581.03
20.7004	1581.03
21.6304	1581.03
22.1004	1581.03
22.6604	1581.03
23.5005	1581.03
24.3085	1581.03
24.5065	1581.03
24.8005	1581.03
26.2005	1581.03
27.0205	1581.03
27.5005	1581.03
28.0505	1581.03
28.9006	1581.03
29.7306	1581.03
30.2006	1581.03
30.7606	1581.03
31.5006	1581.03
32.4106	1581.03
32.6096	1581.03
32.8066	1581.03
32.9006	1581.03
34.0007	1581.03
35.3007	1581.03
36.1507	1581.03
36.6007	1581.03
37.1807	1581.03
37.9007	1581.03
38.8007	1581.03
39.8908	1581.03
40.2008	1581.03
40.5138	1581.03
40.9098	1581.03
41.0008	1581.03
41.5408	1581.03
42.0008	1581.03
43.2008	1581.03
44.2009	1581.03
45.2809	1581.03
46.0009	1581.03
47.0009	1581.03
47.9909	1581.03
48.3009	1581.03
48.6159	1581.03
49.2099	1581.03
49.601	1581.03
50.671	1581.03
51.201	1581.03
52.501	1581.03
53.381	1581.03
53.901	1581.03
54.411	1581.03
55.2011	1581.03
56.0011	1581.03
56.7211	1581.03
57.1211	1581.03
58.4011	1581.03
59.8012	1581.03
61.2012	1581.03
62.5112	1581.03
63.8012	1581.03
65.2313	1581.03
66.5013	1581.03
67.9013	1581.03
68.4013	1581.03
68.9313	1581.03
69.8013	1581.03
70.6114	1581.03
71.1014	1581.03
71.6414	1581.03
72.2014	1581.03
72.9214	1581.03
73.3354	1581.03
74.0014	1581.03
74.8014	1581.03
75.6015	1581.03
76.4015	1581.03
77.2015	1581.03
78.0015	1581.03
78.9015	1581.03
79.8015	1581.03
80.7016	1581.03
81.6016	1581.03
82.5016	1581.03
83.4016	1581.03
84.3016	1581.03
85.2016	1581.03
86.1017	1581.03
87.0017	1581.03
88.0017	1581.03
89.0017	1581.03
90.0017	1581.03
91.0018	1581.03
92.0018	1581.03
93.0018	1581.03
94.0018	1581.03
95.0018	1581.03
96.0019	1581.03
97.0019	1581.03
98.0019	1581.03
99.0019	1581.03
100.002	1581.03
101.202	1581.03
102.402	1581.03
103.602	1581.03
104.802	1581.03
106.002	1581.03
107.202	1581.03
108.402	1581.03
109.602	1581.03
110.802	1581.03
112.002	1581.03
113.502	1581.03
115.002	1581.03
116.502	1581.03
118.002	1581.03
119.502	1581.03
121.002	1581.03
122.502	1581.03
124.002	1581.03
125.502	1581.03
127.002	1581.03
128.502	1581.03
130.003	1581.03
132.003	1581.03
134.003	1581.03
136.003	1581.03
138.003	1581.03
140.003	1581.03
142.003	1581.03
144.003	1581.03
146.003	1581.03
148.003	1581.03
150.003	1581.03
152.003	1581.03
154.003	1581.03
156.003	1581.03
158.103	1581.03
166.003	1581.03
174.313	1581.03
183.024	1581.03
192.174	1581.03
201.784	1581.03
211.874	1581.03
222.464	1581.03
233.595	1581.03
245.265	1581.03
257.535	1581.03
270.405	1581.03
283.925	1581.03
298.126	1581.03
313.036	1581.03
328.686	1581.03
345.117	1581.03
362.377	1581.03
380.497	1581.03
395.268	1581.03
