2.92	0.0318596
2.93	0.0314368
2.94	0.0310196
2.95	0.030608
2.96	0.0302357
2.97	0.029868
2.98	0.0295051
2.99	0.0291467
3	0.0287927
3.01	0.028425
3.02	0.0280621
3.03	0.0277038
3.04	0.02735
3.05	0.0270005
3.06	0.0266112
3.07	0.0262271
3.08	0.025848
3.09	0.0254739
3.1	0.0251048
3.11	0.0247496
3.12	0.024399
3.13	0.024053
3.14	0.0237115
3.15	0.0233745
3.16	0.023066
3.17	0.0227613
3.18	0.0224605
3.19	0.0221634
3.2	0.0218702
3.21	0.0215767
3.22	0.021287
3.23	0.0210009
3.24	0.0207185
3.25	0.0204394
3.26	0.0201461
3.27	0.0198565
3.28	0.0195706
3.29	0.0192884
3.3	0.0190099
3.31	0.0187378
3.32	0.0184692
3.33	0.018204
3.34	0.0179422
3.35	0.0176838
3.36	0.0174466
3.37	0.0172124
3.38	0.016981
3.39	0.0167525
3.4	0.0165269
3.41	0.0163178
3.42	0.0161112
3.43	0.0159072
3.44	0.0157055
3.45	0.0155062
3.46	0.0152967
3.47	0.0150898
3.48	0.0148854
3.49	0.0146835
3.5	0.0144839
3.51	0.0142617
3.52	0.0140423
3.53	0.0138256
3.54	0.0136118
3.55	0.0134005
3.56	0.0131871
3.57	0.0129764
3.58	0.0127684
3.59	0.012563
3.6	0.0123603
3.61	0.0121853
3.62	0.0120124
3.63	0.0118416
3.64	0.0116729
3.65	0.0115064
3.66	0.0113565
3.67	0.0112083
3.68	0.0110619
3.69	0.0109172
3.7	0.0107741
3.71	0.0106226
3.72	0.0104729
3.73	0.010325
3.74	0.0101789
3.75	0.0100345
3.76	0.00987966
3.77	0.00972678
3.78	0.00957578
3.79	0.00942663
3.8	0.00927933
3.81	0.00913427
3.82	0.00899099
3.83	0.00884947
3.84	0.0087097
3.85	0.00857169
3.86	0.00844137
3.87	0.00831263
3.88	0.00818546
3.89	0.00805983
3.9	0.00793576
3.91	0.00781746
3.92	0.00770059
3.93	0.00758512
3.94	0.00747104
3.95	0.00735833
3.96	0.00724711
3.97	0.00713723
3.98	0.00702866
3.99	0.0069214
4	0.0068154
4.01	0.00670692
4.02	0.00659975
4.03	0.00649388
4.04	0.00638929
4.05	0.00628599
4.06	0.00618577
4.07	0.00608677
4.08	0.00598896
4.09	0.00589233
4.1	0.00579692
4.11	0.00570904
4.12	0.0056222
4.13	0.00553638
4.14	0.00545159
4.15	0.00536782
4.16	0.00528724
4.17	0.00520761
4.18	0.00512892
4.19	0.00505115
4.2	0.00497429
4.21	0.004896
4.22	0.00481865
4.23	0.00474221
4.24	0.00466668
4.25	0.00459207
4.26	0.00452008
4.27	0.00444894
4.28	0.00437865
4.29	0.00430918
4.3	0.00424055
4.31	0.00417483
4.32	0.00410988
4.33	0.0040457
4.34	0.00398226
4.35	0.00391954
4.36	0.00385327
4.37	0.0037878
4.38	0.00372312
4.39	0.0036592
4.4	0.00359598
4.41	0.00352597
4.42	0.00345682
4.43	0.00338852
4.44	0.00332105
4.45	0.00325438
